# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 1.7337379291915265,5.71595419896429,4.794696473691813,0.4937882954550432,2.048411528508312,-3.0,-0.010973271998263328,0.0,-1.2854889524126139,0.0
 1.7436527372264725,5.736115640315976,4.794865748751396,0.48104291926082826,2.018667104403474,-2.999999999999978,-0.011504615908173912,0.0,-1.3281795122277817,0.0
 1.753603760768312,5.756054245229114,4.795028553213107,0.4678261736668608,1.9888140337779558,-3.0,-0.012070068059452146,0.0,-1.3728678688159917,0.0
 1.7635908997650032,5.775766573840553,4.795184792548995,0.45411515143690423,1.9588526167878826,-2.9999999999999556,-0.012672505537177166,0.0,-1.419691385372674,0.0
 1.7736140540902408,5.795249186287139,4.795334372231109,0.43988536558710356,1.92878315381217,-2.999999999999978,-0.013315102428405322,0.0,-1.4687991692991473,0.0
 1.7836731234837426,5.814498642705723,4.795477197731496,0.42511061281800555,1.8986059456316642,-3.000000000000022,-0.014001366487007482,0.0,-1.5203533191789242,0.0
 1.7937680074861047,5.833511503233151,4.795613174522204,0.4097628224182882,1.868321293624578,-3.0,-0.014735181119865663,0.0,-1.5745303177461922,0.0
 1.8038986053675694,5.85228432800627,4.795742208075282,0.3938118889170266,1.8379294999801838,-3.0,-0.015520853151126434,0.0,-1.6315226145551043,0.0
 1.8140648160499349,5.87081367716193,4.795864203862776,0.3772254862844157,1.8074308679330877,-2.9999999999999782,-0.016363167443313644,0.0,-1.691540401191293,0.0
 1.824266538020731,5.889096110836981,4.795979067356737,0.3599688614090931,1.7768257020206994,-2.9999999999999782,-0.017267452178551208,0.0,-1.7548136368204625,0.0
 1.83450366923866,5.907128189168267,4.796086704029211,0.34200460394595084,1.7461143083669124,-3.0,-0.01823965044351579,0.0,-1.8215943313562326,0.0
 1.8447761070291606,5.924906472292639,4.796187019352246,0.3232923894975654,1.7152969949954104,-3.0000000000000218,-0.0192864064586083,0.0,-1.8921591584075785,0.0
 1.855083747968747,5.942427520346942,4.7962799187978895,0.30378869229215016,1.6843740721766511,-3.0000000000000218,-0.02041516362771008,0.0,-1.9668124245160712,0.0
 1.8654264877566107,5.959687893468027,4.796365307838192,0.28344646317384314,1.65334585281306,-3.0,-0.021634279841785304,0.0,-2.0458894746832508,0.0
